Search Results: Wisconsin / 2016 
FIPS code,State,Jurisdiction,Division,Precincts,Total Registration,Make,Model,Equipment Type,VVPAT,Accessible Use,Early Voting,Absentee Ballots,Polling Place
5509161950,Wisconsin,Pepin Town,Pepin,1,457,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509177475,Wisconsin,Pepin Village,Stockholm,1,50,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509177475,Wisconsin,Pepin Village,Stockholm,1,50,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509177500,Wisconsin,Pepin Town,Stockholm,1,148,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509177500,Wisconsin,Pepin Town,Stockholm,1,148,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509184025,Wisconsin,Pepin Town,Waterville,1,463,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509184025,Wisconsin,Pepin Town,Waterville,1,463,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509184100,Wisconsin,Pepin Town,Waubeek,1,256,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509184100,Wisconsin,Pepin Town,Waubeek,1,256,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509305325,Wisconsin,Pierce Village,Bay City,1,244,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5509305325,Wisconsin,Pierce Village,Bay City,1,244,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509315575,Wisconsin,Pierce Town,Clifton,1,1416,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509315575,Wisconsin,Pierce Town,Clifton,1,1416,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5509320150,Wisconsin,Pierce Town,Diamond Bluff,1,311,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509320150,Wisconsin,Pierce Town,Diamond Bluff,1,311,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509323775,Wisconsin,Pierce Town,El Paso,1,428,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509323775,Wisconsin,Pierce Town,El Paso,1,428,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5509323525,Wisconsin,Pierce Village,Ellsworth,1,1734,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509323525,Wisconsin,Pierce Village,Ellsworth,1,1734,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5509323550,Wisconsin,Pierce Town,Ellsworth,1,757,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509323550,Wisconsin,Pierce Town,Ellsworth,1,757,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5509323700,Wisconsin,Pierce Village,Elmwood,1,446,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509323700,Wisconsin,Pierce Village,Elmwood,1,446,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5509329150,Wisconsin,Pierce Town,Gilman,1,611,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509329150,Wisconsin,Pierce Town,Gilman,1,611,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509333050,Wisconsin,Pierce Town,Hartland,1,532,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509333050,Wisconsin,Pierce Town,Hartland,1,532,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5509337350,Wisconsin,Pierce Town,Isabelle,1,158,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509337350,Wisconsin,Pierce Town,Isabelle,1,158,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509348200,Wisconsin,Pierce Town,Maiden Rock,1,374,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5509348175,Wisconsin,Pierce Village,Maiden Rock,1,82,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509348175,Wisconsin,Pierce Village,Maiden Rock,1,82,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5509348200,Wisconsin,Pierce Town,Maiden Rock,1,374,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509349775,Wisconsin,Pierce Town,Martell,1,749,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509349775,Wisconsin,Pierce Town,Martell,1,749,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5509359025,Wisconsin,Pierce Town,Oak Grove,1,1434,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509359025,Wisconsin,Pierce Town,Oak Grove,1,1434,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5509363600,Wisconsin,Pierce Village,Plum City,1,343,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509363600,Wisconsin,Pierce Village,Plum City,1,343,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5509365375,Wisconsin,Pierce City,Prescott,1,2559,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509365375,Wisconsin,Pierce City,Prescott,1,2559,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5509368275,Wisconsin,Pierce City,River Falls,4,5763,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5509368300,Wisconsin,Pierce Town,River Falls,1,1591,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509368300,Wisconsin,Pierce Town,River Falls,1,1591,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5509368275,Wisconsin,Pierce City,River Falls,4,5763,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509368775,Wisconsin,Pierce Town,Rock Elm,1,275,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509368775,Wisconsin,Pierce Town,Rock Elm,1,275,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509371150,Wisconsin,Pierce Town,Salem,1,316,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509371150,Wisconsin,Pierce Town,Salem,1,316,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5509376100,Wisconsin,Pierce Town,Spring Lake,1,369,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509376100,Wisconsin,Pierce Town,Spring Lake,1,369,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509376300,Wisconsin,Pierce Village,Spring Valley,1,807,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509376300,Wisconsin,Pierce Village,Spring Valley,1,807,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5509380550,Wisconsin,Pierce Town,Trenton,1,1175,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509380550,Wisconsin,Pierce Town,Trenton,1,1175,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5509380700,Wisconsin,Pierce Town,Trimbelle,1,1056,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509380700,Wisconsin,Pierce Town,Trimbelle,1,1056,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5509381600,Wisconsin,Pierce Town,Union,1,358,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509381600,Wisconsin,Pierce Town,Union,1,358,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509500950,Wisconsin,Polk Town,Alden,1,1732,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509500950,Wisconsin,Polk Town,Alden,1,1732,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5509501725,Wisconsin,Polk City,Amery,1,1527,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5509501725,Wisconsin,Polk City,Amery,1,1527,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509502350,Wisconsin,Polk Town,Apple River,1,645,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509502350,Wisconsin,Polk Town,Apple River,1,645,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509504500,Wisconsin,Polk Town,Balsam Lake,1,835,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509504500,Wisconsin,Polk Town,Balsam Lake,1,835,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509504475,Wisconsin,Polk Village,Balsam Lake,1,395,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509504475,Wisconsin,Polk Village,Balsam Lake,1,395,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509505825,Wisconsin,Polk Town,Beaver,1,495,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509505825,Wisconsin,Polk Town,Beaver,1,495,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509507700,Wisconsin,Polk Town,Black Brook,1,782,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509507700,Wisconsin,Polk Town,Black Brook,1,782,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509508750,Wisconsin,Polk Town,Bone Lake,1,448,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509508750,Wisconsin,Polk Town,Bone Lake,1,448,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509513850,Wisconsin,Polk Village,Centuria,1,248,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509513850,Wisconsin,Polk Village,Centuria,1,248,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509514837,Wisconsin,Polk Town,Clam Falls,1,328,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509514837,Wisconsin,Polk Town,Clam Falls,1,328,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509515125,Wisconsin,Polk Town,Clayton,1,575,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509515125,Wisconsin,Polk Town,Clayton,1,575,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509515100,Wisconsin,Polk Village,Clayton,1,548,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509515100,Wisconsin,Polk Village,Clayton,1,548,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509515275,Wisconsin,Polk Town,Clear Lake,1,483,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509515275,Wisconsin,Polk Town,Clear Lake,1,483,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509515250,Wisconsin,Polk Village,Clear Lake,1,493,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509515250,Wisconsin,Polk Village,Clear Lake,1,493,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509520850,Wisconsin,Polk Village,Dresser,1,547,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509520850,Wisconsin,Polk Village,Dresser,1,547,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509524450,Wisconsin,Polk Town,Eureka,1,1008,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509524450,Wisconsin,Polk Town,Eureka,1,1008,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509525350,Wisconsin,Polk Town,Farmington,1,1130,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509525350,Wisconsin,Polk Town,Farmington,1,1130,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5509527500,Wisconsin,Polk Village,Frederic,1,588,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509527500,Wisconsin,Polk Village,Frederic,1,588,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509528350,Wisconsin,Polk Town,Garfield,1,990,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509528350,Wisconsin,Polk Town,Garfield,1,990,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5509528725,Wisconsin,Polk Town,Georgetown,1,632,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509528725,Wisconsin,Polk Town,Georgetown,1,632,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5509538400,Wisconsin,Polk Town,Johnstown,1,310,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509538400,Wisconsin,Polk Town,Johnstown,1,310,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509541900,Wisconsin,Polk Town,Laketown,1,625,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509541900,Wisconsin,Polk Town,Laketown,1,625,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5509544475,Wisconsin,Polk Town,Lincoln,1,1406,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5509544475,Wisconsin,Polk Town,Lincoln,1,1406,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509545775,Wisconsin,Polk Town,Lorain,1,184,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509545775,Wisconsin,Polk Town,Lorain,1,184,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509546200,Wisconsin,Polk Village,Luck,1,411,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5509546225,Wisconsin,Polk Town,Luck,1,562,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509546225,Wisconsin,Polk Town,Luck,1,562,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509546200,Wisconsin,Polk Village,Luck,1,411,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509546900,Wisconsin,Polk Town,McKinley,1,211,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509546900,Wisconsin,Polk Town,McKinley,1,211,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509552075,Wisconsin,Polk Village,Milltown,1,1390,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509552075,Wisconsin,Polk Village,Milltown,1,1390,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509552100,Wisconsin,Polk Town,Milltown,1,741,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509552100,Wisconsin,Polk Town,Milltown,1,741,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509560450,Wisconsin,Polk Village,Osceola,1,36,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509560450,Wisconsin,Polk Village,Osceola,1,36,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5509560475,Wisconsin,Polk Town,Osceola,1,1729,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509560475,Wisconsin,Polk Town,Osceola,1,1729,Sequoia (Dominion),Optech Insight,Optical Scan,N/A,No,Yes,Yes,Yes
5509570550,Wisconsin,Polk City,St. Croix Falls,1,1282,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509570575,Wisconsin,Polk Town,St. Croix Falls,1,710,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509570575,Wisconsin,Polk Town,St. Croix Falls,1,710,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509570550,Wisconsin,Polk City,St. Croix Falls,1,1282,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509577050,Wisconsin,Polk Town,Sterling,1,388,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509577050,Wisconsin,Polk Town,Sterling,1,388,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509586350,Wisconsin,Polk Town,West Sweden,1,537,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509586350,Wisconsin,Polk Town,West Sweden,1,537,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509700725,Wisconsin,Portage Town,Alban,1,535,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509700725,Wisconsin,Portage Town,Alban,1,535,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509701400,Wisconsin,Portage Village,Almond,1,221,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509701400,Wisconsin,Portage Village,Almond,1,221,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509701425,Wisconsin,Portage Town,Almond,1,444,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509701425,Wisconsin,Portage Town,Almond,1,444,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509701800,Wisconsin,Portage Town,Amherst,1,916,Election Systems & Software,Model 100,Optical Scan,N/A,No,Yes,Yes,Yes
5509701775,Wisconsin,Portage Village,Amherst,1,225,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509701775,Wisconsin,Portage Village,Amherst,1,225,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509701800,Wisconsin,Portage Town,Amherst,1,916,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509701750,Wisconsin,Portage Village,Amherst Junction,1,650,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509701750,Wisconsin,Portage Village,Amherst Junction,1,650,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509706475,Wisconsin,Portage Town,Belmont,1,390,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509706475,Wisconsin,Portage Town,Belmont,1,390,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509710925,Wisconsin,Portage Town,Buena Vista,1,748,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509710925,Wisconsin,Portage Town,Buena Vista,1,748,Election Systems & Software,Model 100,Optical Scan,N/A,No,Yes,Yes,Yes
5509712725,Wisconsin,Portage Town,Carson,1,892,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509712725,Wisconsin,Portage Town,Carson,1,892,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509719975,Wisconsin,Portage Town,Dewey,1,629,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509719975,Wisconsin,Portage Town,Dewey,1,629,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5509722450,Wisconsin,Portage Town,Eau Pleine,1,596,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509722450,Wisconsin,Portage Town,Eau Pleine,1,596,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509730350,Wisconsin,Portage Town,Grant,2,1216,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509730350,Wisconsin,Portage Town,Grant,2,1216,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5509736350,Wisconsin,Portage Town,Hull,3,3594,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5509736350,Wisconsin,Portage Town,Hull,3,3594,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509738650,Wisconsin,Portage Village,Junction City,1,212,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509738650,Wisconsin,Portage Village,Junction City,1,212,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509742225,Wisconsin,Portage Town,Lanark,1,949,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509742225,Wisconsin,Portage Town,Lanark,1,949,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509744800,Wisconsin,Portage Town,Linwood,1,754,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509744800,Wisconsin,Portage Town,Linwood,1,754,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509756000,Wisconsin,Portage Village,Nelsonville,1,102,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509756000,Wisconsin,Portage Village,Nelsonville,1,102,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509756850,Wisconsin,Portage Town,New Hope,1,535,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509756850,Wisconsin,Portage Town,New Hope,1,535,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509761325,Wisconsin,Portage Village,Park Ridge,1,355,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509761325,Wisconsin,Portage Village,Park Ridge,1,355,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509762825,Wisconsin,Portage Town,Pine Grove,1,441,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509762825,Wisconsin,Portage Town,Pine Grove,1,441,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509763550,Wisconsin,Portage Town,Plover,1,971,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5509763525,Wisconsin,Portage Village,Plover,3,7335,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509763525,Wisconsin,Portage Village,Plover,3,7335,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5509763550,Wisconsin,Portage Town,Plover,1,971,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509769575,Wisconsin,Portage Village,Rosholt,1,256,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509769575,Wisconsin,Portage Village,Rosholt,1,256,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509772850,Wisconsin,Portage Town,Sharon,1,1340,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509772850,Wisconsin,Portage Town,Sharon,1,1340,Election Systems & Software,Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5509777200,Wisconsin,Portage City,Stevens Point,15,17233,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509777200,Wisconsin,Portage City,Stevens Point,15,17233,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5509777537,Wisconsin,Portage Town,Stockton,1,1904,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509777537,Wisconsin,Portage Town,Stockton,1,1904,Election Systems & Software,Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5509786975,Wisconsin,Portage Village,Whiting,1,1071,Election Systems & Software,AutoMARK,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5509786975,Wisconsin,Portage Village,Whiting,1,1071,Election Systems & Software,Model 100,Optical Scan,N/A,No,Yes,Yes,Yes
5509913200,Wisconsin,Price Town,Catawba,1,164,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509913175,Wisconsin,Price Village,Catawba,1,68,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5509913175,Wisconsin,Price Village,Catawba,1,68,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5509913200,Wisconsin,Price Town,Catawba,1,164,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
